interaction_count,total_watch_hours,avg_engagement,watch_time_ratio,has_like,has_comment,has_share
1,0.028722222222222225,0.835,0.587,0,0,0
1,0.008388888888888888,0.969,0.172,1,0,0
1,0.0185,1.051,0.379,1,0,0
1,0.020694444444444446,0.769,0.423,0,0,0
1,0.011861111111111112,0.997,0.242,1,0,0
1,0.025444444444444443,0.808,0.521,0,0,0
1,0.014,0.715,0.286,0,0,0
1,0.024166666666666666,0.498,0.495,0,0,0
1,0.02927777777777778,0.839,0.599,0,0,0
1,0.012833333333333334,0.705,0.263,0,0,0
1,0.03183333333333333,0.561,0.651,0,0,0
1,0.015805555555555555,0.729,0.323,0,0,0
1,0.03841666666666667,1.214,0.786,1,1,0
1,0.03958333333333333,1.224,0.81,1,0,0
1,0.004055555555555555,0.633,0.083,0,0,0
1,0.02947222222222222,0.841,0.603,0,0,0
1,0.008055555555555555,0.666,0.165,0,0,0
1,0.010222222222222221,0.684,0.209,1,0,0
1,0.03286111111111111,0.569,0.672,0,0,0
1,0.004194444444444444,0.634,0.086,0,0,0
1,0.02816666666666667,0.83,0.576,0,0,0
1,0.037083333333333336,1.203,0.758,1,0,0
1,0.033,0.87,0.675,1,0,0
1,0.026055555555555554,0.513,0.533,0,0,0
1,0.0011944444444444444,0.61,0.025,1,0,0
1,0.03194444444444444,0.861,0.653,0,1,0
1,0.01602777777777778,1.031,0.328,1,0,0
1,0.019916666666666666,0.763,0.407,0,1,0
1,0.026333333333333334,0.515,0.539,0,0,0
1,0.023805555555555555,0.795,0.487,1,0,0
1,0.0027222222222222222,0.322,0.055,0,0,0
1,0.022333333333333334,0.783,0.457,1,0,0
1,0.004805555555555556,0.639,0.098,0,0,0
1,0.0039722222222222225,0.332,0.081,0,0,0
1,0.02277777777777778,1.086,0.466,1,0,0
1,0.01986111111111111,1.062,0.406,1,0,0
1,0.018277777777777778,0.749,0.374,0,0,0
1,0.010138888888888888,0.383,0.207,0,0,0
1,0.009222222222222224,0.675,0.189,0,0,0
1,0.01586111111111111,1.03,0.325,1,0,0
1,0.01711111111111111,0.44,0.35,0,0,0
1,0.006527777777777778,0.953,0.133,0,1,0
1,0.016916666666666667,0.438,0.346,0,0,0
1,0.033499999999999995,0.874,0.685,0,0,0
1,0.018277777777777778,0.45,0.374,0,0,0
1,0.014888888888888889,0.422,0.305,0,0,0
1,0.010138888888888888,0.683,0.207,0,0,0
1,0.036361111111111115,0.897,0.744,0,0,0
1,0.03997222222222222,1.227,0.818,1,0,0
1,0.006138888888888889,0.35,0.126,0,0,0
1,0.010666666666666666,0.687,0.218,0,1,0
1,0.0071111111111111115,0.958,0.145,1,0,0
1,0.037472222222222226,0.606,0.766,0,0,0
1,0.00575,0.347,0.117,0,0,0
1,0.013,1.006,0.266,1,0,0
1,0.006055555555555555,0.65,0.124,0,0,0
1,0.015083333333333332,0.424,0.309,0,0,0
1,0.018777777777777775,0.454,0.384,0,0,0
1,0.017694444444444447,1.045,0.362,1,0,0
1,0.03641666666666667,0.898,0.745,0,0,0
1,0.02822222222222222,0.531,0.577,0,0,0
1,0.03905555555555555,1.219,0.799,1,0,0
1,0.013055555555555556,1.007,0.267,1,0,0
1,0.029500000000000002,0.541,0.604,0,0,0
1,0.012694444444444446,0.704,0.26,0,0,0
1,0.01625,0.733,0.333,1,0,0
1,0.00575,0.947,0.118,0,1,0
1,0.016833333333333332,0.651,0.127,0,0,1
1,0.06627777777777778,0.5,0.499,0,0,0
1,0.07102777777777777,1.114,0.535,1,0,0
1,0.07275,0.819,0.548,1,0,0
1,0.11416666666666667,0.644,0.86,0,0,0
1,0.042583333333333334,0.428,0.321,0,0,0
1,0.021861111111111112,0.366,0.165,0,0,0
1,0.04525,0.436,0.341,0,0,0
1,0.02836111111111111,0.685,0.214,1,0,0
1,0.10972222222222222,0.931,0.826,1,0,0
1,0.057944444444444444,0.475,0.436,0,0,0
1,0.057194444444444444,0.472,0.431,0,0,0
1,0.05227777777777778,0.457,0.394,0,0,0
1,0.08380555555555555,0.852,0.631,1,0,0
1,0.09866666666666667,1.197,0.743,1,0,0
1,0.0811388888888889,0.544,0.611,0,0,0
1,0.035944444444444446,0.708,0.271,1,0,0
1,0.07433333333333333,0.524,0.56,0,0,0
1,0.05672222222222222,0.471,0.427,0,0,0
1,0.036888888888888895,1.011,0.278,0,1,0
1,0.11211111111111112,0.638,0.844,0,0,0
1,0.041305555555555554,0.724,0.311,0,0,0
1,0.07505555555555556,0.826,0.565,0,0,0
1,0.013111111111111112,0.34,0.099,0,0,0
1,0.06913888888888889,0.508,0.521,0,0,0
1,0.02661111111111111,0.98,0.2,1,0,0
1,0.05619444444444445,0.469,0.423,0,0,0
1,0.09119444444444445,0.575,0.687,0,0,0
1,0.022416666666666668,0.368,0.169,0,0,0
1,0.09830555555555555,0.896,0.74,0,0,0
1,0.07102777777777777,0.814,0.535,0,1,0
1,0.03302777777777778,0.475,0.437,0,0,0
1,0.01525,0.681,0.202,1,0,0
1,0.044527777777777784,0.536,0.589,0,0,0
1,0.026027777777777778,0.738,0.345,0,0,0
1,0.012944444444444444,0.368,0.171,0,0,0
1,0.04655555555555555,1.146,0.616,1,0,1
1,0.028416666666666666,0.75,0.376,0,0,0
1,0.051083333333333335,1.17,0.676,1,0,0
1,0.011444444444444445,0.661,0.152,1,0,0
1,0.00988888888888889,0.952,0.131,0,1,0
1,0.021416666666666664,0.413,0.284,0,0,0
1,0.04613888888888889,0.844,0.61,0,1,0
1,0.04555555555555556,0.841,0.603,1,0,0
1,0.058638888888888886,0.61,0.776,0,0,0
1,0.06055555555555556,0.621,0.801,0,0,0
1,0.020944444444444446,0.711,0.277,0,1,0
1,0.024916666666666667,0.432,0.33,0,0,0
1,0.017444444444444443,0.392,0.231,0,0,0
1,0.017527777777777778,0.693,0.232,0,0,0
1,0.02163888888888889,0.415,0.286,0,0,0
1,0.049444444444444444,0.562,0.654,0,0,0
1,0.015027777777777779,0.98,0.199,0,1,0
1,0.04477777777777778,0.837,0.593,0,0,0
1,0.0033055555555555555,0.618,0.044,0,0,0
1,0.009611111111111112,0.351,0.127,0,0,0
1,0.052861111111111116,1.18,0.699,1,0,0
1,0.04786111111111111,0.853,0.634,1,0,0
1,0.015555555555555555,1.282,0.206,1,0,1
1,0.015527777777777777,0.382,0.206,0,0,0
1,0.03088888888888889,0.764,0.409,0,0,0
1,0.03886111111111111,1.406,0.514,1,1,0
1,0.03811111111111111,0.502,0.504,0,0,0
1,0.03827777777777778,1.103,0.507,1,0,0
1,0.011861111111111112,0.663,0.157,0,0,0
1,0.04322222222222222,0.829,0.572,0,0,1
1,0.05663888888888889,0.6,0.75,0,0,0
1,0.021722222222222223,0.715,0.288,0,0,0
1,0.03338888888888889,0.777,0.442,0,0,0
1,0.03280555555555555,0.474,0.434,0,0,0
1,0.015083333333333332,0.68,0.2,1,0,0
1,0.043305555555555555,0.529,0.573,0,0,0
1,0.03236111111111111,0.771,0.428,1,0,0
1,0.029722222222222223,0.457,0.393,0,0,0
1,0.024388888888888887,1.029,0.323,1,1,0
1,0.024805555555555556,0.731,0.328,0,0,0
1,0.026361111111111113,0.74,0.349,0,0,0
1,0.02366666666666667,0.425,0.313,0,0,0
1,0.05422222222222222,1.187,0.718,1,0,0
1,0.015944444444444445,0.384,0.211,0,0,0
1,0.04427777777777778,0.534,0.586,0,0,0
1,0.03833333333333333,0.803,0.507,0,0,0
1,0.03958333333333333,0.51,0.524,0,0,0
1,0.03930555555555556,0.808,0.52,0,0,0
1,0.04872222222222222,0.858,0.645,0,0,0
1,0.011833333333333335,0.363,0.157,0,0,0
1,0.04775,0.853,0.632,0,0,1
1,0.021333333333333333,0.413,0.282,0,0,0
1,0.013888888888888888,0.374,0.184,0,0,0
1,0.018055555555555554,0.396,0.239,0,0,0
1,0.015333333333333334,0.681,0.203,1,0,0
1,0.017555555555555557,0.693,0.232,0,0,1
1,0.05663888888888889,0.9,0.75,1,0,0
1,0.03102777777777778,0.764,0.411,1,0,0
1,0.06513888888888889,0.645,0.862,0,0,0
1,0.02047222222222222,0.72,0.3,1,0,0
1,0.025194444444444446,0.447,0.369,0,0,0
1,0.03,0.476,0.439,0,0,0
1,0.03677777777777778,0.815,0.538,0,0,0
1,0.03858333333333334,0.826,0.565,0,0,0
1,0.051611111111111115,0.902,0.755,0,0,0
1,0.03397222222222222,0.799,0.497,0,0,1
1,0.0054444444444444445,0.932,0.08,1,0,0
1,0.03888888888888889,0.828,0.569,0,0,0
1,0.042194444444444444,1.147,0.618,0,1,1
1,0.036472222222222225,0.813,0.534,1,0,0
1,0.04338888888888889,1.154,0.635,0,1,0
1,0.022666666666666665,0.733,0.332,0,0,0
1,0.02663888888888889,0.756,0.39,0,0,0
1,0.014027777777777778,0.682,0.205,1,0,0
1,0.025750000000000002,0.751,0.377,1,0,0
1,0.028055555555555556,0.464,0.411,0,0,0
1,0.03886111111111111,0.828,0.569,0,0,0
1,0.03644444444444444,0.813,0.533,0,0,0
1,0.022527777777777775,0.432,0.33,0,0,0
1,0.013277777777777777,0.678,0.194,0,0,0
1,0.0026111111111111114,0.615,0.038,0,0,0
1,0.05338888888888889,0.913,0.781,1,0,0
1,0.035527777777777776,0.508,0.52,0,0,0
1,0.018416666666666665,0.408,0.269,0,0,0
1,0.06369444444444444,1.273,0.932,1,0,0
1,0.009916666666666667,0.358,0.145,0,0,0
1,0.012472222222222221,0.673,0.183,1,0,0
1,0.021277777777777777,0.425,0.311,0,0,0
1,0.03266666666666666,0.791,0.478,0,0,0
1,0.041999999999999996,1.146,0.615,1,0,0
1,0.03313888888888889,0.494,0.485,0,0,0
1,0.018111111111111113,0.706,0.265,1,0,0
1,0.025472222222222222,1.049,0.373,1,0,0
1,0.00775,1.245,0.113,1,1,0
1,0.05183333333333333,0.603,0.759,0,0,0
1,0.026194444444444444,0.453,0.383,0,0,0
1,0.04105555555555556,0.54,0.601,0,0,0
1,0.03711111111111111,0.517,0.543,0,0,0
1,0.013972222222222221,0.682,0.204,0,0,0
1,0.01902777777777778,1.011,0.279,1,0,0
1,0.019305555555555555,0.713,0.283,0,0,0
1,0.04758333333333334,0.879,0.696,0,0,0
1,0.02808333333333333,0.764,0.411,0,0,0
1,0.010027777777777778,0.359,0.147,0,0,0
1,0.01225,0.972,0.179,1,0,0
1,0.04894444444444444,0.587,0.716,0,0,0
1,0.04147222222222222,0.543,0.607,0,0,0
1,0.016777777777777777,0.698,0.246,1,0,0
1,0.022583333333333334,0.732,0.331,1,0,0
1,0.018277777777777778,0.707,0.267,0,0,0
1,0.005416666666666667,0.632,0.079,1,0,0
1,0.03975,0.833,0.582,0,0,0
1,0.053138888888888895,1.211,0.778,0,1,0
1,0.018444444444444447,0.708,0.27,1,0,0
1,0.036750000000000005,0.515,0.538,0,0,0
1,0.020166666666666666,1.018,0.295,1,0,0
1,0.052222222222222225,0.906,0.764,1,0,0
1,0.018666666666666668,0.409,0.273,0,0,0
1,0.025361111111111112,0.748,0.371,0,0,0
1,0.028194444444444446,0.765,0.413,0,0,0
1,0.04780555555555555,1.18,0.7,1,0,0
1,0.028333333333333332,0.466,0.414,0,0,0
1,0.005166666666666667,0.33,0.076,0,0,0
1,0.005194444444444444,0.63,0.076,0,1,0
1,0.00911111111111111,0.653,0.134,0,0,0
1,0.03813888888888889,0.523,0.558,0,0,0
1,0.019916666666666666,0.417,0.292,0,0,0
1,0.024749999999999998,0.745,0.362,0,0,0
1,0.04136111111111111,1.142,0.605,1,0,1
1,0.008638888888888889,0.951,0.127,0,1,0
1,0.04094444444444444,0.84,0.599,0,0,0
1,0.002638888888888889,0.915,0.039,1,0,0
1,0.05422222222222222,1.096,0.49,1,0,0
1,0.03738888888888889,0.735,0.338,0,0,0
1,0.06155555555555555,0.523,0.557,0,0,0
1,0.07283333333333333,0.563,0.659,0,0,0
1,0.029333333333333333,0.706,0.265,1,0,0
1,0.02366666666666667,0.386,0.214,0,0,0
1,0.0685,0.548,0.62,0,0,0
1,0.017277777777777777,0.362,0.156,0,0,0
1,0.04375,0.758,0.396,0,1,0
1,0.0010833333333333333,0.904,0.01,1,0,0
1,0.0047777777777777775,0.317,0.043,0,0,0
1,0.027555555555555555,0.4,0.249,0,0,0
1,0.05183333333333333,0.488,0.469,0,0,0
1,0.06363888888888888,0.83,0.576,1,0,0
1,0.06080555555555556,0.82,0.55,0,0,0
1,0.06047222222222222,0.519,0.547,0,0,0
1,0.06925,0.851,0.626,0,0,0
1,0.085,0.908,0.769,1,0,0
1,0.06802777777777778,1.146,0.615,1,0,0
1,0.017194444444444443,0.662,0.155,0,0,0
1,0.03388888888888889,0.423,0.307,0,0,0
1,0.045111111111111116,0.463,0.408,0,0,0
1,0.011055555555555555,0.64,0.1,1,0,0
1,0.036,0.43,0.326,0,0,0
1,0.028055555555555556,1.002,0.254,1,0,0
1,0.10041666666666667,0.963,0.908,0,0,0
1,0.06675,0.541,0.604,0,0,0
1,0.05477777777777777,0.798,0.495,1,0,0
1,0.04380555555555555,0.758,0.396,1,0,0
1,0.02336111111111111,0.985,0.211,1,0,0
1,0.04297222222222222,1.055,0.389,0,1,0
1,0.033694444444444444,0.722,0.305,1,0,0
1,0.04002777777777777,0.445,0.362,0,0,0
1,0.02741666666666667,0.399,0.248,0,0,0
1,0.04091666666666667,0.448,0.37,0,0,0
1,0.014750000000000001,0.953,0.134,1,0,0
1,0.04777777777777778,0.773,0.432,0,0,0
1,0.06622222222222222,1.14,0.599,0,1,0
1,0.002111111111111111,0.608,0.019,0,0,0
1,0.03213888888888889,1.016,0.291,1,1,0
1,0.027027777777777776,0.398,0.244,0,0,0
1,0.07361111111111111,0.566,0.666,0,0,0
1,0.06955555555555555,0.552,0.629,0,0,0
1,0.019527777777777776,0.671,0.177,0,0,1
1,0.06683333333333333,0.842,0.605,1,0,0
1,0.06738888888888889,0.844,0.61,0,0,0
1,0.003472222222222222,0.913,0.031,1,0,0
1,0.028194444444444446,0.702,0.255,1,0,0
1,0.006944444444444444,0.625,0.063,1,0,0
1,0.09986111111111111,0.961,0.903,0,0,1
1,0.023861111111111114,0.986,0.216,0,0,1
1,0.020277777777777777,0.973,0.184,1,0,0
1,0.037611111111111116,0.436,0.34,0,0,0
1,0.024388888888888887,0.688,0.221,0,0,0
1,0.028,0.701,0.253,1,0,0
1,0.04661111111111112,0.769,0.422,0,0,0
1,0.010416666666666666,0.638,0.094,1,0,0
1,0.06655555555555555,0.841,0.602,1,0,0
1,0.0027500000000000003,0.61,0.025,0,0,0
1,0.021666666666666667,0.978,0.196,1,0,0
1,0.059027777777777776,0.514,0.534,0,0,0
1,0.03216666666666666,1.016,0.291,1,0,0
1,0.026083333333333333,0.994,0.236,1,0,0
1,0.05658333333333333,0.805,0.512,0,0,0
1,0.052222222222222225,0.789,0.472,1,0,0
1,0.028944444444444446,1.005,0.262,1,0,0
1,0.015777777777777776,0.357,0.143,0,0,0
1,0.07019444444444445,0.554,0.635,0,0,0
1,0.04686111111111111,0.47,0.424,0,0,0
1,0.03958333333333333,0.443,0.358,0,0,0
1,0.04925,0.778,0.446,0,0,0
1,0.007555555555555555,0.327,0.068,0,0,0
1,0.040749999999999995,0.747,0.369,0,0,0
1,0.041277777777777774,0.449,0.373,0,0,0
1,0.034472222222222224,0.725,0.312,0,0,0
1,0.034777777777777776,0.75,0.374,1,0,0
1,0.06005555555555555,1.158,0.645,1,0,0
1,0.012972222222222224,0.656,0.139,0,0,0
1,0.02705555555555556,0.416,0.291,0,0,0
1,0.04188888888888889,0.48,0.45,0,0,0
1,0.03175,0.437,0.341,0,0,0
1,0.006694444444444445,0.629,0.072,0,0,0
1,0.01897222222222222,0.981,0.204,0,1,0
1,0.04283333333333333,0.784,0.46,1,0,0
1,0.05447222222222222,1.134,0.585,0,0,1
1,0.020055555555555556,0.686,0.216,0,1,0
1,0.04716666666666667,0.503,0.507,0,0,0
1,0.03086111111111111,0.433,0.332,0,0,0
1,0.03847222222222222,0.465,0.413,0,0,0
1,0.058861111111111114,1.453,0.633,0,1,1
1,0.06205555555555556,0.567,0.667,0,0,0
1,0.06238888888888889,0.568,0.67,0,0,0
1,0.06375,0.574,0.685,0,0,0
1,0.02288888888888889,0.998,0.246,1,0,0
1,0.00986111111111111,0.642,0.106,0,0,0
1,0.03180555555555555,1.037,0.342,1,0,0
1,0.023916666666666666,0.703,0.257,1,0,0
1,0.06052777777777778,0.86,0.651,0,0,0
1,0.07675,0.63,0.825,0,0,0
1,0.05508333333333334,0.837,0.592,0,0,0
1,0.04138888888888889,0.778,0.445,0,0,0
1,0.05225,1.125,0.561,0,1,0
1,0.04191666666666667,0.48,0.45,0,0,0
1,0.03241666666666667,0.439,0.348,0,0,0
1,0.06680555555555556,0.887,0.718,0,0,0
1,0.014472222222222223,0.362,0.156,0,0,0
1,0.03172222222222222,0.736,0.341,1,0,0
1,0.015583333333333334,0.367,0.168,0,0,0
1,0.02713888888888889,0.717,0.292,1,0,0
1,0.059944444444444446,0.858,0.644,0,1,0
1,0.057416666666666664,0.847,0.617,0,1,0
1,0.05936111111111111,0.855,0.638,0,0,0
1,0.05677777777777778,0.844,0.61,1,0,0
1,0.013111111111111112,0.356,0.141,0,0,0
1,0.029249999999999998,0.726,0.314,1,0,0
1,0.05788888888888889,0.849,0.622,0,1,0
1,0.0047777777777777775,0.621,0.051,1,0,0
1,0.021222222222222222,0.391,0.228,0,0,0
1,0.051305555555555556,0.521,0.551,0,0,0
1,0.03880555555555555,0.767,0.417,1,0,0
1,0.06788888888888889,0.892,0.729,0,0,0
1,0.03677777777777778,0.458,0.395,0,0,0
1,0.06397222222222222,0.575,0.687,0,0,0
1,0.011166666666666667,0.648,0.12,0,0,0
1,0.05538888888888889,0.538,0.595,0,0,0
1,0.05986111111111111,0.557,0.643,0,0,0
1,0.015027777777777779,0.365,0.161,0,0,0
1,0.019805555555555555,0.385,0.213,0,0,0
1,0.029166666666666667,0.425,0.313,0,0,0
1,0.03877777777777778,0.467,0.417,0,0,0
1,0.029805555555555554,0.814,0.534,1,0,0
1,0.03738888888888889,0.568,0.67,0,0,0
1,0.02022222222222222,0.445,0.362,0,0,0
1,0.021333333333333333,0.453,0.382,0,0,0
1,0.010361111111111111,0.374,0.185,0,0,0
1,0.034888888888888886,0.85,0.625,0,0,0
1,0.0036944444444444446,0.626,0.066,0,0,0
1,0.029694444444444447,1.113,0.532,0,1,0
1,0.017944444444444443,1.029,0.321,0,1,0
1,0.010722222222222223,0.377,0.192,0,0,0
1,0.024166666666666666,0.473,0.433,0,0,0
1,0.03736111111111111,0.568,0.669,0,0,0
1,0.030194444444444444,0.816,0.541,0,0,0
1,0.030333333333333334,0.817,0.543,0,0,0
1,0.018416666666666665,0.732,0.33,1,0,0
1,0.02786111111111111,0.5,0.499,0,0,0
1,0.022194444444444447,0.759,0.397,1,0,0
1,0.015805555555555555,0.713,0.283,0,0,0
1,0.016944444444444446,0.421,0.304,0,0,0
1,0.02025,1.045,0.363,1,0,0
1,0.010472222222222223,0.675,0.187,0,0,0
1,0.018555555555555554,0.433,0.332,0,0,0
1,0.041166666666666664,0.895,0.737,1,0,0
1,0.027916666666666666,0.8,0.5,0,0,0
1,0.02272222222222222,1.063,0.407,1,0,0
1,0.01725,0.724,0.309,1,0,0
1,0.030555555555555555,0.819,0.547,0,0,0
1,0.03197222222222222,0.829,0.573,0,0,0
1,0.013138888888888887,1.294,0.235,1,0,1
1,0.020916666666666667,1.05,0.374,1,0,0
1,0.01638888888888889,0.417,0.294,0,0,0
1,0.03961111111111111,1.184,0.709,1,0,0
1,0.014444444444444444,0.403,0.259,0,0,0
1,0.033416666666666664,0.839,0.598,1,0,0
1,0.03072222222222222,0.52,0.55,0,0,0
1,0.027333333333333334,0.496,0.49,0,0,0
1,0.028944444444444446,0.507,0.519,0,0,0
1,0.015333333333333334,1.01,0.274,1,0,0
1,0.006833333333333334,0.649,0.123,1,0,0
1,0.0069166666666666664,0.35,0.124,0,0,0
1,0.03988888888888889,0.886,0.714,0,0,0
1,0.00675,0.948,0.121,1,0,0
1,0.042861111111111114,1.507,0.768,1,1,1
1,0.01836111111111111,0.732,0.329,1,0,0
1,0.016527777777777777,0.418,0.296,0,0,0
1,0.006194444444444444,0.344,0.111,0,0,0
1,0.01011111111111111,0.673,0.181,0,0,0
1,0.013166666666666667,0.394,0.236,0,0,0
1,0.018583333333333334,0.733,0.333,0,0,0
1,0.014444444444444444,0.403,0.258,0,0,0
1,0.0028055555555555555,0.62,0.05,0,0,0
1,0.03716666666666667,0.866,0.666,0,0,0
1,0.0025833333333333333,0.919,0.046,0,1,0
1,0.004138888888888889,0.33,0.074,0,0,0
1,0.011833333333333335,0.685,0.212,0,0,0
1,0.036166666666666666,0.859,0.648,1,0,0
1,0.025777777777777778,0.785,0.462,0,0,0
1,0.008527777777777778,0.961,0.153,1,0,0
1,0.018694444444444444,0.734,0.335,0,0,0
1,0.029305555555555557,0.51,0.525,0,0,0
1,0.015388888888888888,1.01,0.276,1,0,0
1,0.03022222222222222,0.516,0.541,0,0,0
1,0.007472222222222222,0.654,0.134,0,1,0
1,0.03722222222222222,1.167,0.667,1,0,0
1,0.01925,0.438,0.345,0,0,0
1,0.020194444444444445,0.745,0.362,0,1,0
1,0.01838888888888889,0.432,0.329,0,0,0
1,0.014694444444444444,0.405,0.263,0,0,0
1,0.027083333333333334,0.494,0.485,0,0,0
1,0.0235,0.768,0.421,0,0,0
1,0.024388888888888887,1.075,0.437,0,1,0
1,0.024666666666666667,0.777,0.442,1,0,0
1,0.03822222222222222,0.874,0.684,1,0,0
1,0.02697222222222222,0.793,0.483,0,0,0
1,0.03066666666666667,0.52,0.549,0,0,0
1,0.008861111111111111,0.364,0.159,0,0,0
1,0.04736111111111111,0.855,0.639,1,0,0
1,0.020055555555555556,0.708,0.271,1,0,0
1,0.033277777777777774,0.78,0.449,0,0,0
1,0.035972222222222225,0.794,0.485,0,0,0
1,0.04336111111111111,0.534,0.585,0,0,0
1,0.004472222222222223,0.324,0.06,0,0,0
1,0.020666666666666667,0.411,0.279,0,0,0
1,0.003944444444444444,0.921,0.053,0,0,1
1,0.017694444444444447,0.695,0.239,1,0,0
1,0.013472222222222222,0.373,0.182,0,0,0
1,0.017388888888888888,0.394,0.234,0,0,0
1,0.009833333333333333,0.353,0.133,0,0,0
1,0.020722222222222222,0.412,0.279,0,0,0
1,0.03194444444444444,0.472,0.431,0,0,0
1,0.012361111111111111,0.667,0.167,0,0,0
1,0.0006111111111111112,0.303,0.008,0,0,0
1,0.01602777777777778,0.387,0.216,0,0,0
1,0.04433333333333333,0.539,0.598,0,0,0
1,0.022444444444444444,0.421,0.302,0,0,0
1,0.03572222222222222,0.793,0.482,0,1,0
1,0.011833333333333335,0.364,0.16,0,0,0
1,0.01933333333333333,0.404,0.261,0,0,0
1,0.02366666666666667,0.728,0.319,0,0,0
1,0.008277777777777778,0.345,0.112,0,0,0
1,0.0425,0.829,0.573,0,0,0
1,0.03825,0.806,0.516,0,0,0
1,0.034388888888888886,0.485,0.464,0,0,0
1,0.018472222222222223,0.4,0.249,0,0,0
1,0.043527777777777776,1.135,0.587,1,0,0
1,0.014333333333333333,0.377,0.193,0,0,0
1,0.037472222222222226,0.802,0.505,1,0,0
1,0.04377777777777778,0.536,0.59,0,0,0
1,0.030805555555555558,0.766,0.415,0,0,0
1,0.04447222222222222,0.54,0.6,0,0,0
1,0.010555555555555556,0.657,0.142,0,0,0
1,0.03411111111111111,0.484,0.46,0,0,0
1,0.06327777777777778,0.641,0.853,0,0,0
1,0.05036111111111111,0.872,0.679,1,0,0
1,0.015027777777777779,0.681,0.203,0,0,0
1,0.047,1.153,0.634,1,0,0
1,0.06327777777777778,0.641,0.853,0,0,0
1,0.044388888888888894,0.839,0.599,0,1,0
1,0.017,0.692,0.229,0,0,1
1,0.0033888888888888888,0.918,0.046,1,0,0
1,0.012305555555555554,0.966,0.166,0,1,0
1,0.05275,0.885,0.711,0,0,0
1,0.02425,0.431,0.327,0,0,0
1,0.027777777777777776,1.05,0.375,0,1,0
1,0.06533333333333333,0.952,0.881,0,1,0
1,0.03802777777777778,0.805,0.513,0,0,0
1,0.02286111111111111,0.423,0.308,0,0,0
1,0.03263888888888889,0.476,0.44,0,0,0
1,0.017944444444444443,0.397,0.242,0,0,0
1,0.05388888888888889,0.891,0.727,1,0,0
1,0.012222222222222223,0.666,0.165,1,0,0
1,0.037722222222222226,0.503,0.509,0,0,0
1,0.03177777777777778,0.471,0.428,0,0,0
1,0.019527777777777776,0.405,0.263,0,0,0
1,0.004972222222222222,0.354,0.136,0,0,0
1,0.017944444444444443,0.796,0.489,1,0,0
1,0.024805555555555556,1.171,0.677,1,1,0
1,0.021555555555555553,0.835,0.588,0,0,0
1,0.004333333333333333,0.647,0.118,1,0,0
1,0.010916666666666667,0.719,0.298,0,0,0
1,0.0074444444444444445,0.381,0.203,0,0,0
1,0.020972222222222222,0.829,0.572,0,0,0
1,0.0028055555555555555,0.631,0.077,0,0,0
1,0.026305555555555558,0.587,0.718,0,0,0
1,0.015944444444444445,0.774,0.435,1,0,0
1,0.008944444444444446,0.697,0.244,0,0,0
1,0.0024722222222222224,0.327,0.067,0,0,0
1,0.01352777777777778,1.048,0.369,0,1,0
1,0.01788888888888889,0.795,0.488,0,0,0
1,0.008555555555555556,0.393,0.234,0,0,0
1,0.02225,0.843,0.607,0,1,0
1,0.007166666666666667,0.378,0.195,0,0,0
1,0.009666666666666665,0.405,0.263,0,0,0
1,0.015027777777777779,0.464,0.41,0,0,0
1,0.013583333333333333,0.448,0.37,0,0,0
1,0.02691666666666667,0.893,0.734,1,0,0
1,0.005555555555555556,0.36,0.151,0,0,0
1,0.007722222222222222,0.684,0.211,0,0,0
1,0.025666666666666667,0.88,0.7,0,1,0
1,0.005027777777777779,0.355,0.137,0,0,0
1,0.01025,0.412,0.28,0,0,0
1,0.017277777777777777,0.488,0.471,0,0,0
1,0.027944444444444442,0.905,0.762,1,0,0
1,0.0012222222222222224,0.313,0.033,0,0,0
1,0.022222222222222223,0.542,0.606,0,0,0
1,0.010472222222222223,0.714,0.286,0,0,0
1,0.012583333333333332,1.037,0.343,1,0,0
1,0.012555555555555556,0.437,0.342,0,0,0
1,0.0021666666666666666,0.923,0.059,0,1,0
1,0.0025555555555555553,0.628,0.07,0,0,0
1,0.01986111111111111,0.817,0.541,0,1,0
1,0.023333333333333334,0.854,0.636,0,0,0
1,0.014833333333333334,0.762,0.405,1,0,0
1,0.024527777777777777,0.868,0.669,0,1,0
1,0.011833333333333335,0.729,0.323,0,0,0
1,0.0075,0.682,0.205,1,0,0
1,0.03052777777777778,0.933,0.833,0,1,0
1,0.00988888888888889,0.408,0.269,0,0,0
1,0.004750000000000001,0.352,0.129,0,0,0
1,0.0054444444444444445,0.659,0.149,1,0,0
1,0.0020833333333333333,0.623,0.057,0,0,0
1,0.021666666666666667,0.536,0.591,0,0,0
1,0.0052499999999999995,0.957,0.143,1,0,0
1,0.017472222222222222,0.79,0.476,0,0,0
1,0.01113888888888889,0.721,0.303,0,0,0
1,0.022944444444444444,1.15,0.626,1,0,0
1,0.011083333333333332,1.021,0.302,1,0,0
1,0.02413888888888889,1.163,0.658,1,0,0
1,0.010333333333333333,0.713,0.281,0,0,0
1,0.015027777777777779,0.464,0.41,0,0,0
1,0.002444444444444445,0.327,0.067,0,0,0
1,0.013222222222222222,0.744,0.361,0,0,0
1,0.013166666666666667,0.444,0.359,0,0,0
1,0.015833333333333335,0.773,0.432,1,0,0
1,0.011527777777777777,0.426,0.314,0,0,0
1,0.006111111111111111,0.362,0.154,0,0,0
1,0.002444444444444445,0.625,0.061,0,1,0
1,0.035666666666666666,0.659,0.898,0,0,0
1,0.008527777777777778,0.686,0.215,1,0,0
